"ITTER107","Territorio","TIPO_DATO2","Tipo indice","PRODCONS_AGRI_A","Prodotti acquistati","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-03","Mar-2023",125.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-04","Apr-2023",126,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-05","Mag-2023",126,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-06","Giu-2023",126,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-07","Lug-2023",127,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-08","Ago-2023",127,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-09","Set-2023",127,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-09","Set-2022",2.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-10","Ott-2022",-0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-11","Nov-2022",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-12","Dic-2022",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-01","Gen-2023",-0.7,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-02","Feb-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-03","Mar-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-04","Apr-2023",0.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-05","Mag-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-06","Giu-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-07","Lug-2023",0.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-08","Ago-2023",0,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-09","Set-2023",0,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-09","Set-2022",3.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-10","Ott-2022",3.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-11","Nov-2022",3.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2022-12","Dic-2022",3.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-01","Gen-2023",2.5,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-02","Feb-2023",2.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-03","Mar-2023",2.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-04","Apr-2023",2.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-05","Mag-2023",2.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-06","Giu-2023",1.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-07","Lug-2023",2.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-08","Ago-2023",2.7,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","VETERYSER","spese veterinarie","2023-09","Set-2023",0.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-09","Set-2022",154.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-10","Ott-2022",155.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-11","Nov-2022",156.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-12","Dic-2022",156.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-01","Gen-2023",154.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-02","Feb-2023",153.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-03","Mar-2023",151.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-04","Apr-2023",149.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-05","Mag-2023",145.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-06","Giu-2023",139.2,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-07","Lug-2023",135.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-08","Ago-2023",134.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-09","Set-2023",131.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-09","Set-2022",-2.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-10","Ott-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-11","Nov-2022",0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-12","Dic-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-01","Gen-2023",-1.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-02","Feb-2023",-0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-03","Mar-2023",-1.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-04","Apr-2023",-1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-05","Mag-2023",-2.9,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-06","Giu-2023",-4.1,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-07","Lug-2023",-2.8,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-08","Ago-2023",-0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-09","Set-2023",-1.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-09","Set-2022",26,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-10","Ott-2022",23.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-11","Nov-2022",22.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2022-12","Dic-2022",21.6,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-01","Gen-2023",16.4,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-02","Feb-2023",13.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-03","Mar-2023",1.8,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-04","Apr-2023",-2.1,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-05","Mag-2023",-5.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-06","Giu-2023",-9.2,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-07","Lug-2023",-12.9,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-08","Ago-2023",-15,,
"IT","Italia","70","variazioni tendenziali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","ANIMAEDING","mangimi","2023-09","Set-2023",-14.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-09","Set-2022",197.5,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-10","Ott-2022",197.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-11","Nov-2022",200.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-12","Dic-2022",199.6,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-01","Gen-2023",192.4,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-02","Feb-2023",189.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-03","Mar-2023",187.3,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-04","Apr-2023",186.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-05","Mag-2023",179,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-06","Giu-2023",161.8,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-07","Lug-2023",152.1,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-08","Ago-2023",150.9,,
"IT","Italia","65","indice dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-09","Set-2023",144.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-09","Set-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-10","Ott-2022",0.2,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-11","Nov-2022",1.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2022-12","Dic-2022",-0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-01","Gen-2023",-3.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-02","Feb-2023",-1.3,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-03","Mar-2023",-1.4,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-04","Apr-2023",-0.6,,
"IT","Italia","69","variazioni congiunturali dei prezzi dei prodotti acquistati dagli agricoltori (base 2015=100) - dati mensili","STRAIFEEDI","mangimi semplici","2023-05","Mag-2023",-3.8,,
